province,constituency,amphoe,tambon,unit,form_type,eligible_voters,turnout,ballots_allocated,ballots_used,valid_ballots,spoiled_ballots,abstain_ballots,ballots_remaining,candidate_number,candidate_name,party,votes,votes_th,validation,validation_errors,validation_warnings,source
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,127,3,2,210,10,,ทางเลือกใหม่,0,,REVIEW,"vote sum mismatch: results=158, valid_ballots=127; ballot used mismatch: valid+spoiled+abstain=132, ballots_used=130",,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,127,3,2,210,11,,เศรษฐกิจ,8,แปด,REVIEW,"vote sum mismatch: results=158, valid_ballots=127; ballot used mismatch: valid+spoiled+abstain=132, ballots_used=130",,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,127,3,2,210,12,,เสรีรวมไทย,0,-,REVIEW,"vote sum mismatch: results=158, valid_ballots=127; ballot used mismatch: valid+spoiled+abstain=132, ballots_used=130",,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,127,3,2,210,13,,รวมพลังประชาชน,0,-,REVIEW,"vote sum mismatch: results=158, valid_ballots=127; ballot used mismatch: valid+spoiled+abstain=132, ballots_used=130",,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,127,3,2,210,14,,ท้องที่ไทย,0,-,REVIEW,"vote sum mismatch: results=158, valid_ballots=127; ballot used mismatch: valid+spoiled+abstain=132, ballots_used=130",,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,127,3,2,210,15,,อนาคตไทย,0,-,REVIEW,"vote sum mismatch: results=158, valid_ballots=127; ballot used mismatch: valid+spoiled+abstain=132, ballots_used=130",,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,127,3,2,210,16,,พลังเพื่อไทย,0,-,REVIEW,"vote sum mismatch: results=158, valid_ballots=127; ballot used mismatch: valid+spoiled+abstain=132, ballots_used=130",,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,127,3,2,210,17,,ไทยชนะ,0,-,REVIEW,"vote sum mismatch: results=158, valid_ballots=127; ballot used mismatch: valid+spoiled+abstain=132, ballots_used=130",,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,127,3,2,210,18,,พลังสังคมใหม่,0,-,REVIEW,"vote sum mismatch: results=158, valid_ballots=127; ballot used mismatch: valid+spoiled+abstain=132, ballots_used=130",,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,127,3,2,210,19,,สังคมประชาธิปไตยไทย,0,-,REVIEW,"vote sum mismatch: results=158, valid_ballots=127; ballot used mismatch: valid+spoiled+abstain=132, ballots_used=130",,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,127,3,2,210,20,,ฟิวชัน,0,-,REVIEW,"vote sum mismatch: results=158, valid_ballots=127; ballot used mismatch: valid+spoiled+abstain=132, ballots_used=130",,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,127,3,2,210,21,,ไทรวมพลัง,14,สิบสี่,REVIEW,"vote sum mismatch: results=158, valid_ballots=127; ballot used mismatch: valid+spoiled+abstain=132, ballots_used=130",,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,127,3,2,210,22,,ก้าวอิสระ,0,-,REVIEW,"vote sum mismatch: results=158, valid_ballots=127; ballot used mismatch: valid+spoiled+abstain=132, ballots_used=130",,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,127,3,2,210,23,,ปวงชนไทย,0,-,REVIEW,"vote sum mismatch: results=158, valid_ballots=127; ballot used mismatch: valid+spoiled+abstain=132, ballots_used=130",,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,127,3,2,210,24,,วิชชั่นใหม่,0,-,REVIEW,"vote sum mismatch: results=158, valid_ballots=127; ballot used mismatch: valid+spoiled+abstain=132, ballots_used=130",,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,127,3,2,210,25,,เพื่อชีวิตใหม่,0,-,REVIEW,"vote sum mismatch: results=158, valid_ballots=127; ballot used mismatch: valid+spoiled+abstain=132, ballots_used=130",,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,127,3,2,210,26,,คลองไทย,0,-,REVIEW,"vote sum mismatch: results=158, valid_ballots=127; ballot used mismatch: valid+spoiled+abstain=132, ballots_used=130",,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,127,3,2,210,27,,ประชาธิปัตย์,30,สามสิบ,REVIEW,"vote sum mismatch: results=158, valid_ballots=127; ballot used mismatch: valid+spoiled+abstain=132, ballots_used=130",,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,127,3,2,210,28,,ไทยก้าวหน้า,1,หนึ่ง,REVIEW,"vote sum mismatch: results=158, valid_ballots=127; ballot used mismatch: valid+spoiled+abstain=132, ballots_used=130",,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,127,3,2,210,29,,ไทยภักดี,0,-,REVIEW,"vote sum mismatch: results=158, valid_ballots=127; ballot used mismatch: valid+spoiled+abstain=132, ballots_used=130",,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,127,3,2,210,30,,แรงงานสร้างชาติ,0,-,REVIEW,"vote sum mismatch: results=158, valid_ballots=127; ballot used mismatch: valid+spoiled+abstain=132, ballots_used=130",,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
อุบลราชธานี,2,อำเภอเขื่องใน,ตำบลกลางใหญ่,10,party_list,353,130,340,130,127,3,2,210,31,,ประชากรไทย,0,-,REVIEW,"vote sum mismatch: results=158, valid_ballots=127; ballot used mismatch: valid+spoiled+abstain=132, ballots_used=130",,rawData\อำเภอเขื่องใน\ตำบลกลางใหญ่\หน่วยเลือกตั้งที่ 10\5ทับ18(บช).pdf
